;Web ID;Region;Reported Date;Reported Year;Reported Month;Number Dead;Minimum Estimated Number of Missing;Total Dead and Missing;Number of Survivors;Number of Females;Number of Males;Number of Children;Cause of Death;Location Description;Information Source;Location Coordinates;Migration Route;URL;UNSD Geographical Grouping;Source Quality
649;44622.0;Mediterranean;February 21, 2018;2018.0;Feb;2.0;;2;;1.0;1.0;;Presumed drowning;25 nautical miles north of Béni-Saf, Ain Témouchent, Algeria;Le Soir d'Algerie, Algérie 360, Réflexion;35.406879065613, -1.395759438281;Western Mediterranean;http://bit.ly/2oE1mDZ, http://bit.ly/2HX82VK, http://bit.ly/2t0KZFO;Uncategorized;3.0
650;44600.0;Mediterranean;February 19, 2018;2018.0;Feb;1.0;;1;;;1.0;;Unknown;Awlad Sukr area, 12km east of Al Khums, Libya;IOM Libya;32.719144626209, 14.171768528906;Central Mediterranean;;Uncategorized;4.0
651;44599.0;Mediterranean;February 18, 2018;2018.0;Feb;2.0;;2;;;;;Presumed drowning;8 nautical miles north of Plage Bouzedjar, Ain Témouchent, Algeria;IOM Algeria, Réflexion;35.595813364862, -1.186008961035;Western Mediterranean;http://bit.ly/2EDPLhW;Uncategorized;3.0
652;44423.0;Mediterranean;February 17, 2018;2018.0;Feb;1.0;;1;;;;;Presumed drowning;Body found 10 km off the coast of Chlef province, between Mostaganem and Benabdelmalek Ramadan, Algeria;IOM Algeria, Huffington Post;36.654403900040, 0.924694723437;Western Mediterranean;http://bit.ly/2o8LxES;Uncategorized;3.0
653;44655.0;Mediterranean;February 16, 2018;2018.0;Feb;1.0;;1;;;;;Presumed drowning;Body retrieved in Tripoli, Libya;IOM Libya;32.906811782506, 13.184471844922;Central Mediterranean;;Uncategorized;4.0
654;44654.0;Mediterranean;February 16, 2018;2018.0;Feb;1.0;;1;;;;;Presumed drowning;Body retrieved in AzZawiyah, Libya;IOM Libya;32.796511748693, 12.733749617969;Central Mediterranean;;Uncategorized;4.0
655;44422.0;Mediterranean;February 16, 2018;2018.0;Feb;1.0;;1;;;;;Presumed drowning;Plage de Madagh, Aïn El Kerma, west of Oran, Algeria;El Watan, Réflexion;35.646074121757, -1.075810897416;Western Mediterranean;http://bit.ly/2FfCRUG, http://bit.ly/2o9r9n9;Uncategorized;3.0
656;44653.0;Mediterranean;February 15, 2018;2018.0;Feb;11.0;;11;;;;;Presumed drowning;Bodies retrieved in Zuwara, Libya;IOM Libya;32.940748164060, 12.081660973047;Central Mediterranean;;Uncategorized;4.0
657;44421.0;Mediterranean;February 15, 2018;2018.0;Feb;2.0;;2;;;2.0;;Presumed drowning;Plage des Andalouses, Bousfer, west of Oran, Algeria;El Watan, Réflexion;35.717462497699, -0.893899331738;Western Mediterranean;http://bit.ly/2FfCRUG, http://bit.ly/2o9r9n8;Uncategorized;3.0
658;44420.0;Mediterranean;February 15, 2018;2018.0;Feb;1.0;;1;;;1.0;;Presumed drowning;Plage Bouzedjar, Ain Témouchent, Algeria;Algérie Presse Service, Le Quotidien d'Oran, Réflexion;35.579829252717, -1.163521320654;Western Mediterranean;http://bit.ly/2BCdBrK, http://bit.ly/2sAsEzu, http://bit.ly/2Fd8FJA;Uncategorized;3.0
659;44419.0;Mediterranean;February 14, 2018;2018.0;Feb;2.0;;2;;;2.0;;Presumed drowning;Plage de Sassel (Ouled Boudjemaa) and Sbiat (Messaid), Ain Témouchent, Algeria;Radio Algérienne, Le Quotidien d'Oran, Réflexion;35.494728544351, -1.244925426954;Western Mediterranean;http://bit.ly/2FbHnDr, http://bit.ly/2sAsEzu, http://bit.ly/2EBCjY5;Uncategorized;3.0
660;44412.0;Mediterranean;February 13, 2018;2018.0;Feb;1.0;;1;;;1.0;;Drowning;Sidi Mejdoub beach, west of Mostaganem, Algeria;IOM Algeria, Alg24;35.971216093787, 0.070161184473;Western Mediterranean;http://bit.ly/2HdAYbv;Uncategorized;1.0
661;44405.0;Mediterranean;February 12, 2018;2018.0;Feb;1.0;;1;;1.0;;1.0;Presumed drowning;Unspecified location in the Gibraltar Strait, between Morocco and Spain;Caminando Fronteras;35.949766199352, -5.309639687500;Western Mediterranean;http://bit.ly/2BRJtJO;Uncategorized;4.0
662;44409.0;Mediterranean;February 12, 2018;2018.0;Feb;1.0;;1;;;1.0;;Drowning;Near Port of Cabopino, Málaga, Spain;Málaga Hoy, La Vanguardia, Onda Local;36.480420966708, -4.740933306885;Western Mediterranean;http://bit.ly/2GfDtJa, http://bit.ly/2EKeArR, http://bit.ly/2BwXeNl;Uncategorized;3.0
663;44404.0;Mediterranean;February 11, 2018;2018.0;Feb;1.0;;1;;;;;Drowning;Off Bahara beach, Ouled Boughalem, 90km east of Mostaganem, Algeria;El Watan, Algérie Presse Service;36.424291687372, 0.620750723437;Western Mediterranean;http://bit.ly/2Hba3gr, http://bit.ly/2BsbMgO;Uncategorized;3.0
664;44403.0;Mediterranean;February 11, 2018;2018.0;Feb;;5.0;5;29.0;;;;Presumed drowning;22 miles off Cabo Tres Forcas, Nador, Morocco;Caminando Fronteras, Europa Press;35.585153669322, -2.957796002344;Western Mediterranean;http://bit.ly/2BRJtJO, http://bit.ly/2EfV4Qr;Uncategorized;4.0
665;44407.0;Mediterranean;February 10, 2018;2018.0;Feb;1.0;;1;;;1.0;;Drowning;Zeralda beach, near Algiers, Algeria;IOM Algeria, Alg24;36.729843473764, 2.792090733594;Western Mediterranean;http://bit.ly/2svyDFp;Uncategorized;1.0
666;44652.0;Mediterranean;February 09, 2018;2018.0;Feb;7.0;;7;;;;;Presumed drowning;Bodies retrieved in Zuwara, Libya;IOM Libya;32.938443110773, 12.087154137109;Central Mediterranean;;Uncategorized;4.0
667;44401.0;Mediterranean;February 09, 2018;2018.0;Feb;3.0;;3;32.0;;3.0;;Hypothermia;27 miles southeast of Alboran Island in the Alboran Sea between Morocco and Spain;Salvamento Marítimo, Caminando Fronteras;35.746320190537, -3.214241932031;Western Mediterranean;http://bit.ly/2nO1eB3, http://bit.ly/2G6I54l, http://bit.ly/2EmmqIR;Uncategorized;5.0
668;44400.0;Mediterranean;February 08, 2018;2018.0;Feb;1.0;;1;;;;;Drowning;Off Kaf Lasfer beach, between Sidi Lakhdar and Hadjadj, 36 km east of Mostaganem, Algeria;El Watan, Réflexion;36.185775189622, 0.259513731250;Western Mediterranean;http://bit.ly/2G70iP1, http://bit.ly/2EltXro;Uncategorized;3.0
669;44384.0;Mediterranean;February 03, 2018;2018.0;Feb;21.0;26.0;47;1.0;8.0;31.0;5.0;Drowning;Near Cabo Tres Forcas, 4 miles off the coast of Melilla, Spain;Caminando Fronteras, El Diario;35.583186593035, -2.795275034375;Western Mediterranean;http://bit.ly/2s649d3, http://bit.ly/2EIKDpQ, http://bit.ly/2nGZDgv, http://bit.ly/2DuqHob;Uncategorized;3.0
670;45874.0;Mediterranean;February 01, 2018;2018.0;Feb;1.0;;1;;;1.0;;Presumed drowning;Port of Mytilini, Lesvos, when trying to board a ferry bound for the Greek mainland;MSF, Era Aegean;39.103074982115, 26.565686107471;Eastern Mediterranean;https://bit.ly/2Lq5uA1;Uncategorized;4.0
671;44382.0;Mediterranean;February 01, 2018;2018.0;Feb;14.0;86.0;100;3.0;1.0;1.0;2.0;Drowning;Off the coast of Zuwara, Libya;IOM Libya;33.245635482342, 12.247829185937;Central Mediterranean;http://bit.ly/2s2eZ3B, http://bit.ly/2ohzpAA, http://bit.ly/2nEMkNq;Uncategorized;4.0
672;44364.0;Mediterranean;January 28, 2018;2018.0;Jan;1.0;;1;;1.0;;;Unknown;University Hospital Habib Bourguiba in Sfax, Tunisia, after being evacuated from Sos Méditerranée's Aquarius ship;Agence Tunis Afrique Presse, Mosaique FM, La Reppublica, IOM Tunisia;34.740267700000, 10.748212700000;Central Mediterranean;http://bit.ly/2EncKL1, http://bit.ly/2nnHDra, http://bit.ly/2BDQycD;Uncategorized;3.0
673;44116.0;Mediterranean;January 27, 2018;2018.0;Jan;2.0;32.0;34;96.0;2.0;;3.0;Drowning;Unspecified location between North Africa and Italy;SOS Méditerranée, IOM Italy;34.750921892473, 13.535156250000;Central Mediterranean;http://bit.ly/2DVF9dk;Uncategorized;2.0
674;44113.0;Mediterranean;January 26, 2018;2018.0;Jan;2.0;;2;;1.0;1.0;;Drowning;Unspecified location off the coast of Mostaganem and Abdelmalek Ramdan, Algeria;IOM Algeria;36.280790301064, 0.094711585937;Western Mediterranean;;Uncategorized;4.0
675;44110.0;Mediterranean;January 23, 2018;2018.0;Jan;;1.0;1;;1.0;;1.0;Presumed drowning;Off the coast of Aïn El Turk, Oran, Algeria;Le Quotidien, Radio Algérienne, Algerie Presse Service;35.805774336301, -0.803585382031;Western Mediterranean;http://bit.ly/2DyQaO8, http://bit.ly/2rGkCEC, http://bit.ly/2n8yhPU, http://bit.ly/2FeKUj3, http://bit.ly/2DEaySe;Uncategorized;4.0
676;44109.0;Mediterranean;January 23, 2018;2018.0;Jan;3.0;;3;57.0;;;;Presumed drowning;Off the coast of Nador, Morocco;Caminando Fronteras, EFE;35.359236275280, -2.644685650781;Western Mediterranean;http://bit.ly/2BpaHD2, http://bit.ly/2DxbJi5;Uncategorized;4.0
677;44106.0;Mediterranean;January 21, 2018;2018.0;Jan;1.0;;1;;;1.0;;Presumed drowning;Body washed up in Qarapoli, Libya;IOM Libya;32.791261100000, 13.736076500000;Central Mediterranean;;Uncategorized;4.0
678;44103.0;Mediterranean;January 20, 2018;2018.0;Jan;2.0;;2;34.0;;;;Drowning;10 miles west of Alboran Island, Spain;Salvamento Marítimo, Caminando Fronteras, eldiario.es, Público;35.940576396122, -3.121201465723;Western Mediterranean;http://bit.ly/2DX0hx7, http://bit.ly/2DwuI0a, http://bit.ly/2BjAD2P, http://bit.ly/2DuEMXx;Uncategorized;5.0
679;44097.0;Mediterranean;January 16, 2018;2018.0;Jan;2.0;;2;17.0;1.0;1.0;;Drowning;8 nautical miles off Cap Falcon, Aïn El Turk, wilaya of Oran, Algeria;ObservAlgerie, Algerie Monde Infos;35.852954014280, -0.814755301172;Western Mediterranean;http://bit.ly/2FNqXRt, http://bit.ly/2DhiGHW, http://bit.ly/2DFeGxQ;Uncategorized;3.0
680;44096.0;Mediterranean;January 16, 2018;2018.0;Jan;3.0;;3;;;3.0;2.0;Unknown;Unspecified location off the coast of Libya;IOM Italy, Proactiva Open Arms;33.416093240500, 13.213310956250;Central Mediterranean;http://tmsnrt.rs/2rhg33h, http://bit.ly/2FLYwUn, http://bit.ly/2DjCA0Q, http://bit.ly/2DudHTy;Uncategorized;4.0
681;44091.0;Mediterranean;January 13, 2018;2018.0;Jan;1.0;;1;;;1.0;;Drowning;Off the coast of Mostaganem, Algeria;ObservAlgerie;36.058654404974, 0.061860512109;Western Mediterranean;http://bit.ly/2B25ssT;Uncategorized;1.0
682;44090.0;Mediterranean;January 12, 2018;2018.0;Jan;1.0;;1;;;1.0;;Presumed drowning;Beach in Zemmouri El Bahri, 16 kms east of Boumerdès, Algeria;El Watan;36.801272200000, 3.568616200000;Western Mediterranean;http://bit.ly/2FArw0Z;Uncategorized;1.0
683;44087.0;Mediterranean;January 09, 2018;2018.0;Jan;3.0;8.0;11;43.0;;;;Presumed drowning;Unspecified location between Morocco and Spain;Caminando Fronteras;35.891005756583, -5.659332275391;Western Mediterranean;http://bit.ly/2Fm9Beh;Uncategorized;4.0
684;44086.0;Mediterranean;January 09, 2018;2018.0;Jan;;100.0;100;16.0;;;;Presumed drowning;Off the coast of Al Khums, Libya;IOM Libya, Reuters, AFP, Libyan Navy;33.461246171967, 14.630447728125;Central Mediterranean;http://bit.ly/2FnDv26, http://reut.rs/2CJiA7F, https://yhoo.it/2CZHMv7, http://bit.ly/2Fm5Fun;Uncategorized;5.0
685;44080.0;Mediterranean;January 07, 2018;2018.0;Jan;2.0;10.0;12;270.0;2.0;;;Presumed drowning;Off the coast of Garabuli, Libya;IOM Libya;32.983002330562, 13.768852058594;Central Mediterranean;http://bit.ly/2Enoaxc;Uncategorized;4.0
686;44079.0;Mediterranean;January 06, 2018;2018.0;Jan;8.0;56.0;64;86.0;6.0;2.0;5.0;Unknown;Unspecified location off the coast of Libya;IOM Italy, SOS Méditerranée, MSF Sea;34.078380455797, 13.268242596875;Central Mediterranean;http://bbc.in/2Ej8fzR, http://bit.ly/2D7iXdi, http://bit.ly/2Fi3Yy0;Uncategorized;5.0
687;44078.0;Mediterranean;January 05, 2018;2018.0;Jan;4.0;;4;4.0;;;;Presumed drowning;Near Tanger-Med cargo port, 40km east of Tangiers, Morocco;Salvamento Marítimo;35.880538323659, -5.519505224414;Western Mediterranean;http://bit.ly/2qG7miM, http://bit.ly/2mcXFDW;Uncategorized;5.0
688;44077.0;Mediterranean;January 04, 2018;2018.0;Jan;1.0;;1;;;1.0;;Presumed drowning;Off the coast of Sanlúcar de Barrameda, Cádiz, Spain;Andalucía Información;36.784676783801, -6.580935208594;Western Mediterranean;http://bit.ly/2AwvkMU;Uncategorized;1.0
689;44074.0;Mediterranean;December 25, 2017;2017.0;Dec;1.0;;1;;;1.0;1.0;Presumed drowning;Off the coast of Izmir, Turkey;Daily Sabah;38.430189025971, 27.102313915039;Eastern Mediterranean;http://bit.ly/2Cak3H5;Uncategorized;1.0
690;44071.0;Mediterranean;December 22, 2017;2017.0;Dec;1.0;;1;;;;;Presumed drowning;Near Tripoli, Libya;IOM Libya;32.926409826220, 13.113060712109;Central Mediterranean;;Uncategorized;4.0
691;44070.0;Mediterranean;December 22, 2017;2017.0;Dec;1.0;;1;;;1.0;;Presumed drowning;Body recovered near Playa de Juan XXIII, Ceuta, Spain;Público, Ceuta Actualidad, La Sexta;35.878049717478, -5.327972173691;Western Mediterranean;http://bit.ly/2CXRJ8I, http://bit.ly/2AG7bno, http://bit.ly/2CRB2PJ;Uncategorized;3.0
692;44036.0;Mediterranean;December 16, 2017;2017.0;Dec;;3.0;3;20.0;;;;Presumed drowning;Unspecified location off the coast of Morocco;Caminando Fronteras, Alarm Phone;35.882833113479, -5.803099736328;Western Mediterranean;http://bit.ly/2zjWYzz, http://bit.ly/2zjX9uJ;Uncategorized;5.0
693;44050.0;Mediterranean;December 15, 2017;2017.0;Dec;1.0;;1;4.0;;1.0;;Unknown (found on dinghy);4 miles off the coast of San Roque, Cádiz, Spain;Spanish Red Cross, Europa Sur, El Diario de Sevilla, La Voz Digital;36.125095674655, -5.169511656055;Western Mediterranean;http://bit.ly/2oY7V6K, http://bit.ly/2BR6Ank, http://bit.ly/2DhTTQr, http://bit.ly/2CMcvXZ;Uncategorized;4.0
694;44027.0;Mediterranean;December 14, 2017;2017.0;Dec;1.0;;1;68.0;;;;Drowning;5 nautical miles west of Alboran Island, between Spain and Morocco;Salvamento Marítimo;35.938908600000, -3.180596302148;Western Mediterranean;http://bit.ly/2C5bx8y;Uncategorized;5.0
695;44026.0;Mediterranean;December 13, 2017;2017.0;Dec;;2.0;2;31.0;;;;Presumed drowning;Unspecified location in the Alboran Sea, between Spain and Morocco;Salvamento Marítimo;36.214401400000, -3.419552700000;Western Mediterranean;http://bit.ly/2jWbwxp;Uncategorized;5.0
696;44035.0;Mediterranean;December 08, 2017;2017.0;Dec;3.0;5.0;8;4.0;;3.0;;Drowning;Off Plage de Messida, El Kala, wilaya of El Tarf, Algeria, en route to Italy;Le Quotidien d'Oran;36.949195213437, 8.448509527539;Central Mediterranean;http://bit.ly/2javfZd, http://bit.ly/2Cz4wNx;Uncategorized;3.0
697;44011.0;Mediterranean;December 04, 2017;2017.0;Dec;3.0;;3;40.0;1.0;2.0;;Presumed drowning;Off the coast of Larache, Morocco;La Vanguardia, Asia Pacific Daily, Africa News;35.317984016666, -6.323177650000;Western Mediterranean;http://bit.ly/2ntZrDM, http://bit.ly/2jfczry, http://bit.ly/2zVJcRw;Uncategorized;3.0
698;44034.0;Mediterranean;December 04, 2017;2017.0;Dec;1.0;;1;;;1.0;1.0;Presumed drowning;3,5 miles east of Kharrouba, Mostaganem, Algeria;Réflexion;36.159616714092, 0.134644935938;Western Mediterranean;http://bit.ly/2Bv6qQe;Uncategorized;1.0
699;44012.0;Mediterranean;December 04, 2017;2017.0;Dec;1.0;;1;35.0;;1.0;;Drowning;Off the coast of Maro, Nerja, Spain;Spanish Red Cross, El Diario, ABC Andalucia;36.684664094550, -3.862161322656;Western Mediterranean;http://bit.ly/2zWUN2I, http://bit.ly/2AwVEbw, http://bit.ly/2nu4uUC;Uncategorized;4.0
700;44033.0;Mediterranean;December 03, 2017;2017.0;Dec;;3.0;3;18.0;;;;Presumed drowning;Off the coast of Tangiers, Morocco;Alarm Phone;35.876390459221, -5.811981643750;Western Mediterranean;http://bit.ly/2AHkGrX;Uncategorized;4.0
701;44009.0;Mediterranean;November 30, 2017;2017.0;Nov;;28.0;28;6.0;4.0;24.0;1.0;Presumed drowning;Unspecified location in Gibraltar Strait. Boat left from Asilah, Morocco;Caminando Fronteras, El País;35.928564408919, -5.893536298438;Western Mediterranean;http://bit.ly/2zBICs0, http://bit.ly/2jzvL2z, http://bit.ly/2kbmi5B;Uncategorized;4.0
702;44004.0;Mediterranean;November 29, 2017;2017.0;Nov;3.0;1.0;4;2.0;;;;Drowning;5 miles south of Tarifa, Cádiz, Spain;Salvamento Marítimo, EFE, El Diario;35.970153678605, -5.603076408984;Western Mediterranean;http://bit.ly/2k9fLZo, http://bit.ly/2k8VtiE, http://bit.ly/2jwEJxV, http://reut.rs/2iqVm1u;Uncategorized;3.0
703;44002.0;Mediterranean;November 28, 2017;2017.0;Nov;1.0;;1;;;1.0;;Presumed drowning;5 miles south of Cape Trafalgar, near Barbate, Cádiz, Spain;La Vanguardia, Caminando Fronteras;36.082470985786, -6.026000976563;Western Mediterranean;http://bit.ly/2igJf78, http://bit.ly/2ieYqO1;Uncategorized;4.0
704;44018.0;Mediterranean;November 27, 2017;2017.0;Nov;1.0;;1;;;1.0;;Unknown;Body found inside boat in Port of Melilla, Spain;La Vanguardia, El Periódico;35.290387494344, -2.926591903613;Western Mediterranean;http://bit.ly/2B8UkOs, http://bit.ly/2BVvfDM;Uncategorized;3.0
705;43997.0;Mediterranean;November 25, 2017;2017.0;Nov;31.0;;31;;18.0;;3.0;Drowning;Off the coast of Garabulli, Libya;AFP, BBC, Libyan Coast Guard;32.801959442053, 13.720786873047;Central Mediterranean;http://bbc.in/2jnlK8P, http://bit.ly/2BfvskW;Uncategorized;5.0
706;44001.0;Mediterranean;November 25, 2017;2017.0;Nov;1.0;;1;66.0;;1.0;1.0;Suffocation;Off the coast of Mytilene, Lesvos, Greece;IOM Greece, Hellenic Coastguard;39.117926486658, 26.584397197559;Eastern Mediterranean;http://bit.ly/2iVS7Mn, http://www.hcg.gr/node/16588, http://bit.ly/2ADg19V;Uncategorized;5.0
707;44000.0;Mediterranean;November 25, 2017;2017.0;Nov;6.0;;6;;;;;Presumed drowning;Unspecified location off the coast of Morocco;Caminando Fronteras;35.850559281577, -5.679503544922;Western Mediterranean;http://bit.ly/2zs4i9L;Uncategorized;4.0
708;43999.0;Mediterranean;November 25, 2017;2017.0;Nov;1.0;;1;;;;;Presumed drowning;Off the coast of Barbate, Cádiz, Spain;Caminando Fronteras, ABC;36.178832465467, -5.909786224365;Western Mediterranean;http://bit.ly/2jqOBc7, http://bit.ly/2zs4i9L;Uncategorized;4.0
709;43998.0;Mediterranean;November 25, 2017;2017.0;Nov;1.0;;1;;;1.0;;Presumed drowning;Off the coast of Tarifa, Cádiz, Spain;Caminando Fronteras, ABC;35.988768038194, -5.611316155078;Western Mediterranean;http://bit.ly/2jqOBc7, http://bit.ly/2zs4i9L;Uncategorized;4.0
710;44031.0;Mediterranean;November 24, 2017;2017.0;Nov;1.0;;1;;;1.0;;Presumed drowning;3 nautical miles east of Benabdelmalek Ramdane, 38 km east of Mostaganem, Algeria;Réflexion;36.198825876138, 0.218307777344;Western Mediterranean;http://bit.ly/2j9ox5L;Uncategorized;1.0
711;43993.0;Mediterranean;November 23, 2017;2017.0;Nov;1.0;20.0;21;;1.0;;;Sickness and lack of access to medicines;Unspecified location between Libya and Italy;MSF Sea, Proactiva Open Arms, UNHCR via DPA;34.060179168559, 13.059502362500;Central Mediterranean;http://bit.ly/2A7yybs, http://bit.ly/2BgQX5M, http://bit.ly/2jptYxi, http://bit.ly/2hUswSX;Uncategorized;4.0
712;44030.0;Mediterranean;November 23, 2017;2017.0;Nov;1.0;;1;;;;;Presumed drowning;Off the coast of Mostaganem, Algeria;Le Huffington Post Algeria, Algérie Presse Service;36.059764585990, 0.090699623438;Western Mediterranean;http://bit.ly/2kGFFjD, http://bit.ly/2kI1LCb;Uncategorized;3.0
713;43992.0;Mediterranean;November 22, 2017;2017.0;Nov;;6.0;6;107.0;;1.0;;Presumed drowning;Unspecified location between Libya and Italy;Proactiva Open Arms;34.405333936080, 13.982353925000;Central Mediterranean;http://bit.ly/2hWHagg;Uncategorized;4.0
714;44029.0;Mediterranean;November 22, 2017;2017.0;Nov;1.0;;1;;;1.0;;Presumed drowning;Off the coast of Mostaganem, Algeria;Le Huffington Post Algeria, Algérie Presse Service;36.055323767952, 0.076966713281;Western Mediterranean;http://bit.ly/2kGFFjD, http://bit.ly/2kI1LCb;Uncategorized;3.0
715;43984.0;Mediterranean;November 19, 2017;2017.0;Nov;3.0;1.0;4;;;3.0;1.0;Drowning;Santa Catalina, Ceuta, Spain;El Faro de Ceuta, Caminando Fronteras;35.904917419285, -5.291584069312;Western Mediterranean;http://bit.ly/2AY0ddX, http://bit.ly/2jby8bE, http://bit.ly/2j994Ca, http://bit.ly/2AipgJK, http://bit.ly/2ARCLzz;Uncategorized;4.0
716;44028.0;Mediterranean;November 17, 2017;2017.0;Nov;1.0;;1;;;;;Presumed drowning;Off the coast of Mostaganem, Algeria;Algérie Presse Service, Le Huffington Post Algeria;36.101939856583, 0.057740639063;Western Mediterranean;http://bit.ly/2kI1LCb, http://bit.ly/2ARL2U7;Uncategorized;3.0
717;44015.0;Mediterranean;November 16, 2017;2017.0;Nov;1.0;;1;;;;;Drowning;Al Maya, west of Tripoli, Libya;IOM Libya;32.811542676207, 12.897253417969;Central Mediterranean;;Uncategorized;4.0
718;43976.0;Mediterranean;November 12, 2017;2017.0;Nov;2.0;;2;;;;;Presumed drowning;Bodies retrieved near Al Maya, west of Tripoli, Libya;IOM Libya;32.821929803103, 12.898626708984;Central Mediterranean;;Uncategorized;4.0
719;43986.0;Mediterranean;November 11, 2017;2017.0;Nov;1.0;;1;;1.0;;;Drowning;Off the coast of Mantamado, northeastern coast of Lesvos, Greece;IOM Turkey, Turkish Coast Guard Command;39.328328251178, 26.428951143555;Eastern Mediterranean;;Uncategorized;4.0
720;43972.0;Mediterranean;November 11, 2017;2017.0;Nov;1.0;;1;;;1.0;1.0;Presumed drowning;Palios Madamou, near Mantamado, northeastern coast of Lesvos, Greece;IOM Greece, Hellenic Coastguard;39.343995090707, 26.383975862793;Eastern Mediterranean;http://www.hcg.gr/node/16479;Uncategorized;5.0
721;43969.0;Mediterranean;November 09, 2017;2017.0;Nov;2.0;;2;;;2.0;;Presumed drowning;Beach in Tangiers, Morocco;Caminando Fronteras;35.777154148825, -5.789837326123;Western Mediterranean;http://bit.ly/2m9h8rt;Uncategorized;4.0
722;43971.0;Mediterranean;November 09, 2017;2017.0;Nov;1.0;;1;;;1.0;1.0;Presumed drowning;Sarakina Mamadou, near Mantamado, northeastern coast of Lesvos, Greece;IOM Greece, Hellenic Coastguard;39.350632522991, 26.376079439453;Eastern Mediterranean;http://www.hcg.gr/node/16475;Uncategorized;5.0
723;43962.0;Mediterranean;November 07, 2017;2017.0;Nov;1.0;;1;10.0;;;;Unknown (found on dinghy);Unspecified location off the coast of Tangiers, Morocco;Alarm Phone;35.875277696775, -5.696625198438;Western Mediterranean;http://bit.ly/2AigFFF;Uncategorized;1.0
724;43970.0;Mediterranean;November 06, 2017;2017.0;Nov;1.0;;1;;1.0;;1.0;Presumed drowning;Aspropotamos, near Mantamado, northeastern coast of Lesvos, Greece;IOM Greece, Hellenic Coastguard;39.343198556470, 26.375392793945;Eastern Mediterranean;http://www.hcg.gr/node/16439;Uncategorized;5.0
725;43964.0;Mediterranean;November 06, 2017;2017.0;Nov;5.0;29.0;34;106.0;;;1.0;Presumed drowning;30 nautical miles north of Tripoli, Libya;IOM Italy, IOM Libya, Sea-Watch;34.341859153473, 13.828545331250;Central Mediterranean;http://bit.ly/2zBoHgB, http://reut.rs/2zB3iEf, http://bit.ly/2zpGEgX;Uncategorized;4.0
726;43924.0;Mediterranean;November 04, 2017;2017.0;Nov;1.0;;1;;1.0;;;Fuel burns;Mohamed V Hospital, Tangiers, Morocco;Caminando Fronteras;35.778176000000, -5.827966600000;Western Mediterranean;http://bit.ly/2zilYWb, http://bit.ly/2yIuEZ6;Uncategorized;4.0
727;43923.0;Mediterranean;November 03, 2017;2017.0;Nov;3.0;11.0;14;;3.0;;;Unknown;Unspecified location between Libya and Italy;IOM Italy;34.078380455797, 13.081475018750;Central Mediterranean;http://bit.ly/2y65sHj;Uncategorized;4.0
728;43922.0;Mediterranean;November 03, 2017;2017.0;Nov;23.0;53.0;76;64.0;23.0;;;Drowning;Unspecified location between Libya and Italy;IOM Italy, EUNAVFORMED;34.000148459845, 13.053526312500;Central Mediterranean;https://goo.gl/vcLquk, http://bit.ly/2y65sHj;Uncategorized;4.0
729;43921.0;Mediterranean;November 03, 2017;2017.0;Nov;3.0;7.0;10;15.0;1.0;;;Drowning;Off Kalymnos Island, Greece;IOM Turkey, Reuters;37.031187012469, 27.126068793164;Eastern Mediterranean;http://reut.rs/2h0CFxe;Uncategorized;4.0
730;43912.0;Mediterranean;November 01, 2017;2017.0;Nov;8.0;;8;142.0;;;;Unknown;Unspecified location off the coast of Libya;IOM Italy;33.690138498642, 12.661743164062;Central Mediterranean;http://bit.ly/2z7vknw;Uncategorized;4.0
731;43911.0;Mediterranean;October 30, 2017;2017.0;Oct;2.0;;2;12.0;;2.0;;Presumed drowning;Off the coast of Mostaganem, Algeria;Agenzia Nova;36.076415421565, 0.045381019922;Western Mediterranean;http://bit.ly/2ijciCX;Uncategorized;1.0
732;43910.0;Mediterranean;October 29, 2017;2017.0;Oct;2.0;3.0;5;48.0;;;;Presumed drowning;Off the coast of Tangiers, Morocco;Caminando Fronteras;35.839661046921, -5.787262405469;Western Mediterranean;http://bit.ly/2iMyQzH, http://bit.ly/2xyQfyp, http://bit.ly/2inlupO;Uncategorized;4.0
733;43899.0;Mediterranean;October 26, 2017;2017.0;Oct;1.0;;1;;;1.0;;Unknown;Body found under truck in ferry in Port of Melilla, Spain;Público;35.291156590870, -2.927625956006;Western Mediterranean;http://bit.ly/2zRCBbm, http://bit.ly/2lpGctQ;Uncategorized;3.0
734;44603.0;Mediterranean;October 22, 2017;2017.0;Oct;1.0;;1;17.0;;1.0;;Drowning;Off the coast of Melilla, Spain, near Beni Ensar;El Mundo, Cuatro;35.286041628488, -2.901978697656;Western Mediterranean;http://bit.ly/2yGH6GS,, http://bit.ly/2xgGUeF;Uncategorized;1.0
735;43894.0;Mediterranean;October 22, 2017;2017.0;Oct;1.0;;1;17.0;;1.0;;Drowning;Off the coast of Melilla, Spain, near Beni Ensar;El Mundo, Cuatro;35.282888789154, -2.913308348535;Central Mediterranean;http://bit.ly/2yGH6GS, http://bit.ly/2xgGUeF;Uncategorized;3.0
736;43893.0;Mediterranean;October 22, 2017;2017.0;Oct;8.0;;8;;;;;Presumed drowning;Bodies retrieved in Al Khums, Libya;IOM Libya;32.679837405805, 14.299608421484;Central Mediterranean;;Uncategorized;4.0
